id,label,project,refactor,method,source class,target class,url
1891,1,google/ExoPlayer,"Move Method	package usToMs(timeUs long) : long from class com.google.android.exoplayer.hls.HlsSampleSource to public usToMs(timeUs long) : long from class com.google.android.exoplayer.util.Util",usToMs,com.google.android.exoplayer.hls.HlsSampleSource,com.google.android.exoplayer.util.Util,https://github.com/google/ExoPlayer/commit/9c2a971109a417384582d87b7fc17a852a5cbb60
4046,1,eclipse-vertx/vert.x,"Move Method	private initialize() : void from class io.vertx.core.json.Json to private initialize() : void from class io.vertx.core.json.impl.JacksonCodec",initialize,io.vertx.core.json.Json,io.vertx.core.json.impl.JacksonCodec,https://github.com/eclipse-vertx/vert.x/commit/5faadb15529d58cb1ff302e62c30603c975bd315
17193,2,apache/kafka,"Move Method	public configure(config Map<String,?>, isKey boolean) : void from class org.apache.kafka.copycat.json.JsonSerializer to public configure(configs Map<String,?>, isKey boolean) : void from class org.apache.kafka.copycat.json.JsonConverter",configure,org.apache.kafka.copycat.json.JsonSerializer,org.apache.kafka.copycat.json.JsonConverter,https://github.com/apache/kafka/commit/3803e5cb37cb602ff9eab5562ff8db3a2dd79b45
20468,2,keycloak/keycloak,"Move And Rename Method	public getClientScopes(defaultScope boolean, filterByProtocol boolean) : Map<String,ClientScopeModel> from class org.keycloak.models.jpa.ClientAdapter to public addClientScopes(realm RealmModel, client ClientModel, clientScopes Set<ClientScopeModel>, defaultScope boolean) : void from class org.keycloak.models.jpa.JpaRealmProvider",getClientScopes,org.keycloak.models.jpa.ClientAdapter,org.keycloak.models.jpa.JpaRealmProvider,https://github.com/keycloak/keycloak/commit/c3b9c669418f7f4a55b5645ea0f3aa8321369345
10499,1,trinodb/trino,"Move Method	private getFirstPrimitiveColumn(clientId String, schema Properties) : HiveColumnHandle from class com.facebook.presto.hive.HiveRecordSet to package getFirstPrimitiveColumn(clientId String, schema Properties) : HiveColumnHandle from class com.facebook.presto.hive.HiveUtil",getFirstPrimitiveColumn,com.facebook.presto.hive.HiveRecordSet,com.facebook.presto.hive.HiveUtil,https///github.com/trinodb/trino/commit/b937122dd41303106886700760b2220e2f2ff366
22383,0,apereo/cas,"Move Method	public ldapSpnegoClientAction() : Action from class org.apereo.cas.config.SpnegoConfiguration to public ldapSpnegoClientAction() : Action from class org.apereo.cas.web.flow.config.SpnegoWebflowConfiguration",ldapSpnegoClientAction,org.apereo.cas.config.SpnegoConfiguration,org.apereo.cas.web.flow.config.SpnegoWebflowConfiguration,https://github.com/apereo/cas/commit/956f1f314e00ec9b917543cb550f45fa65a826d5
10523,1,trinodb/trino,"Move Method	private getType() : Function<ColumnMetadata,TupleInfo.Type> from class com.facebook.presto.metadata.InformationSchemaMetadata to public getType() : Function<ColumnMetadata,TupleInfo.Type> from class com.facebook.presto.metadata.MetadataUtil",getType,com.facebook.presto.metadata.InformationSchemaMetadata,com.facebook.presto.metadata.MetadataUtil,https///github.com/trinodb/trino/commit/b6a523efa2965b28495283e63f383c25b7789c51
10965,1,hibernate/hibernate-orm,"Move Method	private determineDefaultAccessType(annotatedClass XClass, inheritanceStatePerClass Map<XClass,InheritanceState>) : AccessType from class org.hibernate.cfg.AnnotationBinder to private determineDefaultAccessType() : AccessType from class org.hibernate.cfg.InheritanceState",determineDefaultAccessType,org.hibernate.cfg.AnnotationBinder,org.hibernate.cfg.InheritanceState,https://github.com/hibernate/hibernate-orm/commit/5ee9ba361c96c29b06542720cb8b01e1034d8544
5391,1,apache/druid,"Move Method	public getAetherClient(config ExtensionsConfig) : DefaultTeslaAether from class io.druid.initialization.Initialization to private getAetherClient() : DefaultTeslaAether from class io.druid.cli.PullDependencies",getAetherClient,io.druid.initialization.Initialization,io.druid.cli.PullDependencies,https://github.com/apache/druid/commit/4914925d659068877665b26ccb4c53076db8f3a8
23791,0,SonarSource/sonarqube,"Move Method	private loadDefaultQProfile(qProfileRef QProfilesReferential, profileName String, language String) : QProfile from class org.sonar.batch.rule.ModuleQProfiles to private loadDefaultQProfile(profileName String, language String) : QProfile from class org.sonar.batch.referential.DefaultProjectReferentialsLoader",loadDefaultQProfile,org.sonar.batch.rule.ModuleQProfiles,org.sonar.batch.referential.DefaultProjectReferentialsLoader,https://github.com/SonarSource/sonarqube/commit/c3174fada2ab193d03661209bee3291772b8f347
18627,2,oracle/graal,"Move Method	protected duplicateModified(newX ValueNode, newY ValueNode) : CompareNode from class org.graalvm.compiler.nodes.calc.IntegerBelowNode to protected duplicateModified(newX ValueNode, newY ValueNode, unorderedIsTrue boolean) : CompareNode from class org.graalvm.compiler.nodes.calc.IntegerBelowNode.BelowOp",duplicateModified,org.graalvm.compiler.nodes.calc.IntegerBelowNode,org.graalvm.compiler.nodes.calc.IntegerBelowNode.BelowOp,https///github.com/oracle/graal/commit/cce0b8820624ff627b999a743ff9274e1ee5f9af
21257,2,neo4j/neo4j,"Move Method	private baseSchemaIndexFolder(databaseStoreDir File) : File from class org.neo4j.kernel.impl.storemigration.IndexProviderMigrator to private baseSchemaIndexFolder(databaseStoreDir File) : File from class org.neo4j.kernel.impl.storemigration.RetiredIndexProvider",baseSchemaIndexFolder,org.neo4j.kernel.impl.storemigration.IndexProviderMigrator,org.neo4j.kernel.impl.storemigration.RetiredIndexProvider,https://github.com/neo4j/neo4j/commit/5bc29ce823ea36bb455b326ed72c0efb30b72f7c
26178,2,hibernate/hibernate-orm,"Move Method	public afterInsert(key NaturalIdCacheKey, value Object) : boolean from class org.hibernate.cache.ehcache.internal.strategy.NonStrictReadWriteEhcacheNaturalIdRegionAccessStrategy to public afterInsert(key Object, value Object, version Object) : boolean from class org.hibernate.cache.ehcache.internal.strategy.NonStrictReadWriteEhcacheEntityRegionAccessStrategy",afterInsert,org.hibernate.cache.ehcache.internal.strategy.NonStrictReadWriteEhcacheNaturalIdRegionAccessStrategy,org.hibernate.cache.ehcache.internal.strategy.NonStrictReadWriteEhcacheEntityRegionAccessStrategy,https://github.com/hibernate/hibernate-orm/commit/cffe71aeba38977f526b5ce7e870609ea419471c
4288,1,openjdk/jdk,"Move And Rename Method	private threadByName(name String) : ThreadReference from class nsk.jdi.ThreadDeathRequest.addThreadFilter.addthreadfilter002 to public threadByNameOrThrow(name String) : ThreadReference from class nsk.share.jdi.Debugee",threadByName,nsk.jdi.ThreadDeathRequest.addThreadFilter.addthreadfilter002,nsk.share.jdi.Debugee,https://github.com/openjdk/jdk/commit/dc0cc5520c2299375e829d0de64d7d6e14990ba5
13206,1,apache/camel,"Move And Rename Method	private getRouteId(exchange Exchange) : String from class org.apache.camel.component.controlbus.ControlBusProducer to public getAtRouteId(exchange Exchange) : String from class org.apache.camel.support.ExchangeHelper",getRouteId,org.apache.camel.component.controlbus.ControlBusProducer,org.apache.camel.support.ExchangeHelper,https://github.com/apache/camel/commit/028a6b8cdc86b39d3a11dfbf7f5aa4ab96b3cce0
20133,2,apache/hadoop,"Move Method	package verifyStatefulRead(fs FileSystem, srcPath Path, fileLength int, expected byte[], buf byte[]) : void from class org.apache.hadoop.hdfs.TestWriteReadStripedFile to package verifyStatefulRead(fs FileSystem, srcPath Path, fileLength int, expected byte[], buf byte[]) : void from class org.apache.hadoop.hdfs.StripedFileTestUtil",verifyStatefulRead,org.apache.hadoop.hdfs.TestWriteReadStripedFile,org.apache.hadoop.hdfs.StripedFileTestUtil,https://github.com/apache/hadoop/commit/b1e6429a6be382c93e894e46f63037819a5608a6
1655,1,alibaba/nacos,"Move Method	private buildMeta() : RequestMeta from class com.alibaba.nacos.core.remote.rsocket.RsocketConnection to private buildMeta() : RequestMeta from class com.alibaba.nacos.core.remote.ConnectionManager",buildMeta,com.alibaba.nacos.core.remote.rsocket.RsocketConnection,com.alibaba.nacos.core.remote.ConnectionManager,https://github.com/alibaba/nacos/commit/fac4879e9202ec54c66da9e10dece9b938feac2a
22524,0,Activiti/Activiti,"Move Method	public getSourceSystemId() : String from class org.activiti.engine.impl.bpmn.parser.BpmnParse to public getSourceSystemId() : String from class org.activiti.bpmn.model.BpmnModel",getSourceSystemId,org.activiti.engine.impl.bpmn.parser.BpmnParse,org.activiti.bpmn.model.BpmnModel,https://github.com/Activiti/Activiti/commit/311478c18cef738adf4f0fa17e594a6f9d87b655
25515,2,trinodb/trino,"Move Method	public testCreateArrayTable() : void from class com.facebook.presto.raptor.TestRaptorDistributedQueries to public testCreateArrayTable() : void from class com.facebook.presto.raptor.TestRaptorIntegrationSmokeTest",testCreateArrayTable,com.facebook.presto.raptor.TestRaptorDistributedQueries,com.facebook.presto.raptor.TestRaptorIntegrationSmokeTest,https///github.com/trinodb/trino/commit/476cafab72c6f6bdc418fe147eff1a7e8d1c3cca
14714,1,pmd/pmd,"Move Method	private toCamelCase(name String) : String from class net.sourceforge.pmd.lang.java.rule.codestyle.ClassNamingConventionsRule to public toCamelCase(name String) : String from class net.sourceforge.pmd.util.StringUtil",toCamelCase,net.sourceforge.pmd.lang.java.rule.codestyle.ClassNamingConventionsRule,net.sourceforge.pmd.util.StringUtil,https://github.com/pmd/pmd/commit/a3c93766df4039e0e9a1e1ccd80da9ac8b983048
7918,0,SonarSource/sonarqube,"Move Method	private checkInitialized() : void from class org.sonar.server.computation.batch.TreeRootHolderRule to private checkInitialized() : void from class org.sonar.server.computation.component.TreeRootHolderImpl",checkInitialized,org.sonar.server.computation.batch.TreeRootHolderRule,org.sonar.server.computation.component.TreeRootHolderImpl,https://github.com/SonarSource/sonarqube/commit/71f5c0a0a6071760312a7e69a83ef5e49d36b22e
26521,2,opensearch-project/OpenSearch,"Move Method	protected doStart() : void from class org.elasticsearch.snapshots.SnapshotShardsService to protected doStart() : void from class org.elasticsearch.snapshots.SnapshotsService",doStart,org.elasticsearch.snapshots.SnapshotShardsService,org.elasticsearch.snapshots.SnapshotsService,https://github.com/opensearch-project/OpenSearch/commit/483386136d97823f48321d2b122b564aa4d0b3b6
2029,1,jenkinsci/jenkins,"Move Method	public toComputer() : Computer from class hudson.model.Hudson to public toComputer() : Computer from class hudson.model.Node",toComputer,hudson.model.Hudson,hudson.model.Node,https://github.com/jenkinsci/jenkins/commit/3eeb8b969f0e04f25a7a36d9fd402c81639f391d
16917,2,SeleniumHQ/selenium,"Move Method	public testRemovingAnElementDynamicallyFromTheDomShouldCauseAStaleRefException() : void from class org.openqa.selenium.ElementFindingTest to public testRemovingAnElementDynamicallyFromTheDomShouldCauseAStaleRefException() : void from class org.openqa.selenium.StaleElementReferenceTest",testRemovingAnElementDynamicallyFromTheDomShouldCauseAStaleRefException,org.openqa.selenium.ElementFindingTest,org.openqa.selenium.StaleElementReferenceTest,https://github.com/SeleniumHQ/selenium/commit/f972d7d4d7485fa1d7dd923c3897dbce2b57fd38
8645,1,processing/processing,"Move Method	public getSuggestImports(className String) : String[] from class processing.mode.java.pdex.ASTGenerator to public getSuggestImports(className String) : String[] from class processing.mode.java.pdex.ErrorCheckerService",getSuggestImports,processing.mode.java.pdex.ASTGenerator,processing.mode.java.pdex.ErrorCheckerService,https://github.com/processing/processing/commit/683a3eabc02c7c57670390a26acada804aff58be
1664,1,alibaba/nacos,"Move Method	private initCacheDir() : void from class com.alibaba.nacos.client.naming.NacosNamingService to private initCacheDir(namespace String) : void from class com.alibaba.nacos.client.naming.core.HostReactor",initCacheDir,com.alibaba.nacos.client.naming.NacosNamingService,com.alibaba.nacos.client.naming.core.HostReactor,https://github.com/alibaba/nacos/commit/571ae62de1136601a0c8604a6982b613f9a87cbe
9704,1,Alluxio/alluxio,"Move Method	public waitFor(description String, condition Function<Void,Boolean>, timeoutMs int) : void from class alluxio.CommonTestUtils to public waitFor(description String, condition Function<Void,Boolean>, timeoutMs int) : void from class alluxio.util.CommonUtils",waitFor,alluxio.CommonTestUtils,alluxio.util.CommonUtils,https://github.com/Alluxio/alluxio/commit/fbe88970430ef0abae09b800c1d160f82c698008
12586,1,apache/hbase,"Move Method	public deleteTableDescriptorIfExists(tableName String, conf Configuration) : void from class org.apache.hadoop.hbase.util.FSUtils to public deleteTableDescriptorIfExists(tableName String, conf Configuration) : void from class org.apache.hadoop.hbase.util.FSTableDescriptors",deleteTableDescriptorIfExists,org.apache.hadoop.hbase.util.FSUtils,org.apache.hadoop.hbase.util.FSTableDescriptors,https://github.com/apache/hbase/commit/bb0c9a11d8843344f287ac5919e4bea3f34fb240
7331,1,facebook/litho,"Move And Rename Method	package newLayoutBuilder(defStyleAttr int, defStyleRes int) : InternalNode from class com.facebook.litho.ComponentContext to package create(c ComponentContext, defStyleAttr int, defStyleRes int) : InternalNode from class com.facebook.litho.InternalNodeUtils",newLayoutBuilder,com.facebook.litho.ComponentContext,com.facebook.litho.InternalNodeUtils,https://github.com/facebook/litho/commit/ebb579c3b68137fb9b157cf0bae83149547ec007
17912,2,bazelbuild/bazel,"Move Method	private createRepositoryMapping(names String...) : RepositoryMapping from class com.google.devtools.build.lib.bazel.bzlmod.ModuleTest to public createRepositoryMapping(names String...) : RepositoryMapping from class com.google.devtools.build.lib.bazel.bzlmod.BzlmodTestUtil",createRepositoryMapping,com.google.devtools.build.lib.bazel.bzlmod.ModuleTest,com.google.devtools.build.lib.bazel.bzlmod.BzlmodTestUtil,https://github.com/bazelbuild/bazel/commit/214a5949291c5a45ff9cc2ad41d6e7508a73167a
22177,1,grpc/grpc-java,"Move Method	package maybeChooseServiceConfig(choice Map<String,Object>, random Random, hostname String) : Map<String,Object> from class io.grpc.internal.ServiceConfigUtil to package maybeChooseServiceConfig(choice Map<String,Object>, random Random, hostname String) : Map<String,Object> from class io.grpc.internal.DnsNameResolver",maybeChooseServiceConfig,io.grpc.internal.ServiceConfigUtil,io.grpc.internal.DnsNameResolver,https://github.com/grpc/grpc-java/commit/2df76cc71015bce0ce2fdcd8a0aaa152763ca2fd
24766,1,Alluxio/alluxio,"Move And Rename Method	public getEligibleWorkers() : List<BlockWorkerInfo> from class alluxio.client.block.AlluxioBlockStore to public getCachedWorkers() : List<BlockWorkerInfo> from class alluxio.client.file.FileSystemContext",getEligibleWorkers,alluxio.client.block.AlluxioBlockStore,alluxio.client.file.FileSystemContext,https://github.com/Alluxio/alluxio/commit/8c74baf0e3e0e3016bfe43a0f6d10a6ff27aa29b
14271,1,oblac/jodd,"Move Method	protected lookupGzipBundleFile(file File) : File from class jodd.lagarto.adapter.htmlstapler.HtmlStaplerServlet to public lookupGzipBundleFile(file File) : File from class jodd.lagarto.adapter.htmlstapler.HtmlStaplerBundlesManager",lookupGzipBundleFile,jodd.lagarto.adapter.htmlstapler.HtmlStaplerServlet,jodd.lagarto.adapter.htmlstapler.HtmlStaplerBundlesManager,https://github.com/oblac/jodd/commit/a0f045461c735e110bb9c9235df7b6905bd65c86
